chromosome_5_66_field_cropped.obj, 18498.7
chromosome_5_67_field_cropped.obj, 18009.1
chromosome_5_70_field_cropped.obj, 18365.1
chromosome_5_69_field_cropped.obj, 18330.8
chromosome_5_68_field_cropped.obj, 19196.2
chromosome_5_71_field_cropped.obj, 17927.8
chromosome_5_72_field_cropped.obj, 17779.4
chromosome_5_73_field_cropped.obj, 18316.8
chromosome_5_76_field_cropped.obj, 18422.9
chromosome_5_74_field_cropped.obj, 17854.4
chromosome_5_75_field_cropped.obj, 18182.3
chromosome_5_77_field_cropped.obj, 18948.7
chromosome_5_78_field_cropped.obj, 16272.2
chromosome_5_79_field_cropped.obj, 19456.7
chromosome_5_80_field_cropped.obj, 17572.2
chromosome_5_81_field_cropped.obj, 19493.1
chromosome_5_86_field_cropped.obj, 17378.6
chromosome_5_82_field_cropped.obj, 17717
chromosome_5_85_field_cropped.obj, 16380.5
chromosome_5_84_field_cropped.obj, 17444.8
chromosome_5_87_field_cropped.obj, 16071.6
chromosome_5_83_field_cropped.obj, 18041.6
chromosome_5_88_field_cropped.obj, 18777.4
chromosome_5_89_field_cropped.obj, 17762.9
chromosome_5_91_field_cropped.obj, 18184.2
chromosome_5_90_field_cropped.obj, 17933.9
chromosome_5_93_field_cropped.obj, 17367.7
chromosome_5_92_field_cropped.obj, 17919.7
chromosome_5_95_field_cropped.obj, 16083.6
chromosome_5_94_field_cropped.obj, 17163.8
chromosome_5_96_field_cropped.obj, 17755.5
chromosome_5_97_field_cropped.obj, 17121.7
chromosome_5_99_field_cropped.obj, 16561.4
chromosome_5_98_field_cropped.obj, 16896.1
chromosome_6_17_field_cropped.obj, 20862.4
chromosome_6_16_field_cropped.obj, 20840.9
chromosome_6_14_field_cropped.obj, 21275.2
chromosome_6_10_field_cropped.obj, 21226.9
chromosome_6_15_field_cropped.obj, 21719.3
chromosome_6_13_field_cropped.obj, 19717.5
chromosome_6_12_field_cropped.obj, 21513.7
chromosome_6_11_field_cropped.obj, 21351.4
chromosome_6_18_field_cropped.obj, 20385
chromosome_6_19_field_cropped.obj, 21202.9
chromosome_6_21_field_cropped.obj, 21114.5
chromosome_6_20_field_cropped.obj, 21050.4
chromosome_6_22_field_cropped.obj, 20693.8
chromosome_6_23_field_cropped.obj, 20741.5
chromosome_6_25_field_cropped.obj, 20162.8
chromosome_6_24_field_cropped.obj, 19149.9
chromosome_6_26_field_cropped.obj, 20707.7
chromosome_6_27_field_cropped.obj, 20814.4
chromosome_6_28_field_cropped.obj, 21311.8
chromosome_6_29_field_cropped.obj, 20877.2
chromosome_6_30_field_cropped.obj, 20120
chromosome_6_31_field_cropped.obj, 20584.3
chromosome_6_32_field_cropped.obj, 20985.4
chromosome_6_33_field_cropped.obj, 19831.5
chromosome_6_34_field_cropped.obj, 21567
chromosome_6_37_field_cropped.obj, 20095.7
chromosome_6_36_field_cropped.obj, 19160.4
chromosome_6_35_field_cropped.obj, 20330.5
chromosome_6_38_field_cropped.obj, 20830.4
chromosome_6_39_field_cropped.obj, 21201.9
chromosome_6_40_field_cropped.obj, 19691.1
chromosome_6_41_field_cropped.obj, 20102.9
chromosome_6_42_field_cropped.obj, 20524.4
chromosome_6_43_field_cropped.obj, 20305
chromosome_6_45_field_cropped.obj, 20000.7
chromosome_6_44_field_cropped.obj, 19830.7
chromosome_6_46_field_cropped.obj, 19364.6
chromosome_6_47_field_cropped.obj, 21059
chromosome_6_49_field_cropped.obj, 18654.8
